受注伝票番号,売上日,会員ID,会員登録日,商品コード,商品名称,注文数量,商品売価計,受注ステータス
702517,20240111,M101175,20210428,CT104,もこもこ泡シャンプー 300ml,2,19600,11
702517,20240111,M101175,20210428,CT106,耳そうじシート 40枚,1,9800,11
702518,20240527,M101175,20210428,CS105,ミルク仕立ておやつ 300g,2,1960,14
702519,20241008,M101175,20210428,CT104,もこもこ泡シャンプー 300ml,2,19600,11
702519,20241008,M101175,20210428,CF105,竹のフードスクープ,2,1960,11
702520,20241211,M101175,20210428,CS104,減塩にぼし 500g,1,1280,11
702521,20250617,M101176,20250605,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702521,20250617,M101176,20250605,CT102,肉球バーム 10g,1,6800,11
702522,20250717,M101176,20250605,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702523,20250914,M101176,20250605,CT102,肉球バーム 10g,1,6800,11
702523,20250914,M101176,20250605,CF103,陶器のごはん皿 S,1,1650,11
702524,20251117,M101176,20250605,CT106,耳そうじシート 40枚,1,9800,11
702525,20240614,M101177,20240604,CS104,減塩にぼし 500g,1,1280,11
702525,20240614,M101177,20240604,CF102,総合栄養食 まぐろ 100g,1,980,11
702526,20240824,M101177,20240604,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702526,20240824,M101177,20240604,CH102,毛玉ケアパウダー 180回分,1,1650,11
702527,20241206,M101178,20241116,CT102,肉球バーム 10g,1,6800,11
702527,20241206,M101178,20241116,CE105,年間メンバーパス,1,4980,11
702528,20250131,M101178,20241116,CS103,またたびスティック 30本,2,7600,09
702528,20250131,M101178,20241116,CT106,耳そうじシート 40枚,1,9800,09
702529,20251125,M101178,20241116,CT106,耳そうじシート 40枚,1,9800,11
702529,20251125,M101178,20241116,CH102,毛玉ケアパウダー 180回分,1,1650,11
702529,20251125,M101178,20241116,CT102,肉球バーム 10g,1,6800,11
702529,20251125,M101178,20241116,CS105,ミルク仕立ておやつ 300g,1,980,11
702530,20251202,M101178,20241116,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702531,20260121,M101178,20241116,CF102,総合栄養食 まぐろ 100g,1,980,09
702531,20260121,M101178,20241116,CS104,減塩にぼし 500g,1,1280,09
702532,20260517,M101178,20241116,CT103,被毛ケアローション 190ml,1,1650,11
702533,20240429,M101179,20240407,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702534,20240511,M101179,20240407,CH102,毛玉ケアパウダー 180回分,1,1650,11
702534,20240511,M101179,20240407,CS104,減塩にぼし 500g,1,1280,11
702535,20240531,M101180,20240523,CS102,ささみチップス 200g,1,4980,11
702535,20240531,M101180,20240523,CT104,もこもこ泡シャンプー 300ml,2,19600,11
702535,20240531,M101180,20240523,CT106,耳そうじシート 40枚,1,9800,11
702536,20240610,M101180,20240523,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702536,20240610,M101180,20240523,CS104,減塩にぼし 500g,1,1280,11
702537,20240903,M101180,20240523,CT106,耳そうじシート 40枚,1,9800,11
702537,20240903,M101180,20240523,CT103,被毛ケアローション 190ml,2,3300,11
702538,20241123,M101180,20240523,CE105,年間メンバーパス,1,4980,11
702539,20250216,M101180,20240523,CE105,年間メンバーパス,2,9960,11
702539,20250216,M101180,20240523,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702540,20250328,M101181,20250304,CT108,毛玉ケアジェル 60g,1,980,11
702540,20250328,M101181,20250304,CF103,陶器のごはん皿 S,3,4950,11
702541,20250526,M101181,20250304,CT102,肉球バーム 10g,1,6800,11
702541,20250526,M101181,20250304,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702542,20240226,M101182,20240213,CT104,もこもこ泡シャンプー 300ml,2,19600,11
702543,20240519,M101182,20240213,CT106,耳そうじシート 40枚,1,9800,11
702544,20241023,M101182,20240213,CS104,減塩にぼし 500g,1,1280,11
702544,20241023,M101182,20240213,CS101,かつおチップス 200g,3,36000,11
702545,20240106,M101183,20160316,CS104,減塩にぼし 500g,1,1280,11
702545,20240106,M101183,20160316,CT108,毛玉ケアジェル 60g,1,980,11
702545,20240106,M101183,20160316,CT102,肉球バーム 10g,1,6800,11
702546,20240601,M101183,20160316,CS101,かつおチップス 200g,1,12000,11
702547,20240717,M101183,20160316,CT105,ふわもこブラシ,1,2980,11
702547,20240717,M101183,20160316,CT106,耳そうじシート 40枚,1,9800,11
702548,20250908,M101184,20250905,CS101,かつおチップス 200g,1,12000,11
702548,20250908,M101184,20250905,CT106,耳そうじシート 40枚,1,9800,11
702548,20250908,M101184,20250905,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702549,20250809,M101185,20250729,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702549,20250809,M101185,20250729,CS101,かつおチップス 200g,1,12000,11
702550,20240203,M101186,20240109,CS102,ささみチップス 200g,2,9960,11
702550,20240203,M101186,20240109,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702551,20260510,M101187,20260502,CT103,被毛ケアローション 190ml,1,1650,11
702552,20260619,M101187,20260502,CH102,毛玉ケアパウダー 180回分,1,1650,11
702553,20240107,M101188,20231225,CF102,総合栄養食 まぐろ 100g,1,980,11
702554,20250917,M101189,20250906,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702554,20250917,M101189,20250906,CS101,かつおチップス 200g,1,12000,11
702555,20250604,M101190,20250517,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702555,20250604,M101190,20250517,CT106,耳そうじシート 40枚,1,9800,11
702556,20251105,M101190,20250517,CH102,毛玉ケアパウダー 180回分,1,1650,11
702557,20260421,M101191,20260412,CS102,ささみチップス 200g,1,4980,11
702557,20260421,M101191,20260412,CE105,年間メンバーパス,1,4980,11
702557,20260421,M101191,20260412,CS101,かつおチップス 200g,2,24000,11
702558,20240103,M101192,20170316,CT106,耳そうじシート 40枚,1,9800,09
702559,20250211,M101193,20250209,CT106,耳そうじシート 40枚,1,9800,11
702559,20250211,M101193,20250209,CT103,被毛ケアローション 190ml,1,1650,11
702560,20250415,M101193,20250209,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702560,20250415,M101193,20250209,CT102,肉球バーム 10g,1,6800,11
702560,20250415,M101193,20250209,CF104,給水器フィルター,1,1280,11
702561,20250825,M101193,20250209,CH102,毛玉ケアパウダー 180回分,2,3300,11
702562,20250724,M101194,20250705,CT103,被毛ケアローション 190ml,1,1650,14
702562,20250724,M101194,20250705,CE105,年間メンバーパス,1,4980,14
702563,20240708,M101195,20240615,CS103,またたびスティック 30本,1,3800,11
702563,20240708,M101195,20240615,CT106,耳そうじシート 40枚,3,29400,11
702564,20251105,M101196,20251019,CE102,しつけ教室チケット S,1,6800,11
702565,20240627,M101197,20240620,CT106,耳そうじシート 40枚,1,9800,09
702565,20240627,M101197,20240620,CT102,肉球バーム 10g,1,6800,09
702566,20240722,M101197,20240620,CE105,年間メンバーパス,1,4980,11
702567,20250316,M101198,20250314,CE105,年間メンバーパス,2,9960,11
702567,20250316,M101198,20250314,CT102,肉球バーム 10g,1,6800,11
702567,20250316,M101198,20250314,CT106,耳そうじシート 40枚,1,9800,11
702568,20250402,M101198,20250314,CT106,耳そうじシート 40枚,2,19600,11
702569,20250526,M101198,20250314,CT104,もこもこ泡シャンプー 300ml,1,9800,09
702570,20250715,M101198,20250314,CT102,肉球バーム 10g,1,6800,11
702571,20250907,M101198,20250314,CS104,減塩にぼし 500g,3,3840,11
702571,20250907,M101198,20250314,CE105,年間メンバーパス,1,4980,11
702572,20260113,M101198,20250314,CT106,耳そうじシート 40枚,1,9800,14
702573,20250613,M101199,20250610,CS104,減塩にぼし 500g,1,1280,11
702574,20260125,M101199,20250610,CT102,肉球バーム 10g,2,13600,11
702574,20260125,M101199,20250610,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702575,20260207,M101199,20250610,CS104,減塩にぼし 500g,1,1280,14
702576,20260221,M101199,20250610,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702576,20260221,M101199,20250610,CT106,耳そうじシート 40枚,1,9800,11
702577,20231231,M101200,20160913,CT102,肉球バーム 10g,2,13600,11
702577,20231231,M101200,20160913,CS101,かつおチップス 200g,2,24000,11
702577,20231231,M101200,20160913,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702578,20240223,M101200,20160913,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702579,20250119,M101201,20250108,CT106,耳そうじシート 40枚,3,29400,11
702579,20250119,M101201,20250108,CT102,肉球バーム 10g,1,6800,11
702580,20250225,M101201,20250108,CH102,毛玉ケアパウダー 180回分,3,4950,11
702581,20240527,M101202,20240503,CT102,肉球バーム 10g,1,6800,11
702581,20240527,M101202,20240503,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702582,20240901,M101202,20240503,CS101,かつおチップス 200g,1,12000,11
702583,20241015,M101203,20241009,CS104,減塩にぼし 500g,2,2560,11
702583,20241015,M101203,20241009,CE103,グルーミング講座,1,3800,11
702584,20241210,M101204,20241201,CS104,減塩にぼし 500g,1,1280,11
702584,20241210,M101204,20241201,CS101,かつおチップス 200g,1,12000,11
702585,20240712,M101205,20240701,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702585,20240712,M101205,20240701,CH102,毛玉ケアパウダー 180回分,1,1650,11
702586,20240811,M101205,20240701,CS104,減塩にぼし 500g,1,1280,11
702587,20260216,M101206,20260201,CE103,グルーミング講座,1,3800,11
702588,20240103,M101207,20160304,CT103,被毛ケアローション 190ml,1,1650,11
702588,20240103,M101207,20160304,CS104,減塩にぼし 500g,1,1280,11
702589,20240113,M101207,20160304,CT106,耳そうじシート 40枚,1,9800,11
702590,20240510,M101207,20160304,CT106,耳そうじシート 40枚,1,9800,11
702591,20240716,M101207,20160304,CT105,ふわもこブラシ,2,5960,11
702592,20241014,M101207,20160304,CF102,総合栄養食 まぐろ 100g,1,980,11
702592,20241014,M101207,20160304,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702593,20231222,M101208,20191129,CE102,しつけ教室チケット S,1,6800,14
702593,20231222,M101208,20191129,CS101,かつおチップス 200g,1,12000,14
702593,20231222,M101208,20191129,CT104,もこもこ泡シャンプー 300ml,1,9800,14
702593,20231222,M101208,20191129,CT108,毛玉ケアジェル 60g,2,1960,14
702594,20240321,M101208,20191129,CE103,グルーミング講座,1,3800,11
702594,20240321,M101208,20191129,CT103,被毛ケアローション 190ml,2,3300,11
702594,20240321,M101208,20191129,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702594,20240321,M101208,20191129,CS104,減塩にぼし 500g,3,3840,11
702595,20240605,M101208,20191129,CS103,またたびスティック 30本,1,3800,11
702595,20240605,M101208,20191129,CS101,かつおチップス 200g,1,12000,11
702596,20240818,M101208,20191129,CS101,かつおチップス 200g,1,12000,11
702596,20240818,M101208,20191129,CE105,年間メンバーパス,1,4980,11
702597,20241012,M101208,20191129,CT106,耳そうじシート 40枚,1,9800,11
702598,20250113,M101208,20191129,CS104,減塩にぼし 500g,2,2560,11
702598,20250113,M101208,20191129,CT106,耳そうじシート 40枚,1,9800,11
702599,20251129,M101208,20191129,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702599,20251129,M101208,20191129,CE105,年間メンバーパス,1,4980,11
702600,20251206,M101208,20191129,CT104,もこもこ泡シャンプー 300ml,3,29400,11
702601,20240415,M101209,20240412,CT106,耳そうじシート 40枚,1,9800,11
702601,20240415,M101209,20240412,CS104,減塩にぼし 500g,1,1280,11
702602,20240618,M101209,20240412,CS101,かつおチップス 200g,1,12000,11
702603,20260531,M101210,20260527,CT108,毛玉ケアジェル 60g,1,980,11
702603,20260531,M101210,20260527,CS103,またたびスティック 30本,2,7600,11
702604,20250802,M101211,20250710,CT102,肉球バーム 10g,1,6800,11
702605,20250811,M101211,20250710,CS101,かつおチップス 200g,1,12000,11
702605,20250811,M101211,20250710,CT104,もこもこ泡シャンプー 300ml,2,19600,11
702605,20250811,M101211,20250710,CE105,年間メンバーパス,2,9960,11
702606,20250906,M101211,20250710,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702607,20260106,M101211,20250710,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702608,20260208,M101211,20250710,CS101,かつおチップス 200g,1,12000,11
702608,20260208,M101211,20250710,CT106,耳そうじシート 40枚,1,9800,11
702609,20260406,M101211,20250710,CT106,耳そうじシート 40枚,1,9800,11
702610,20260430,M101211,20250710,CS103,またたびスティック 30本,1,3800,11
702610,20260430,M101211,20250710,CS101,かつおチップス 200g,1,12000,11
702610,20260430,M101211,20250710,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702611,20260507,M101211,20250710,CT108,毛玉ケアジェル 60g,1,980,11
702611,20260507,M101211,20250710,CT106,耳そうじシート 40枚,1,9800,11
702612,20241223,M101212,20241201,CS104,減塩にぼし 500g,1,1280,11
702612,20241223,M101212,20241201,CS101,かつおチップス 200g,1,12000,11
702613,20250703,M101213,20250610,CT106,耳そうじシート 40枚,1,9800,11
702613,20250703,M101213,20250610,CT108,毛玉ケアジェル 60g,1,980,11
702613,20250703,M101213,20250610,CT102,肉球バーム 10g,1,6800,11
702614,20250718,M101213,20250610,CS103,またたびスティック 30本,1,3800,11
702614,20250718,M101213,20250610,CT106,耳そうじシート 40枚,1,9800,11
702615,20250926,M101213,20250610,CT106,耳そうじシート 40枚,1,9800,11
702616,20250414,M101214,20250406,CS102,ささみチップス 200g,1,4980,11
702617,20241028,M101215,20241006,CT104,もこもこ泡シャンプー 300ml,2,19600,11
702618,20240405,M101216,20240327,CE103,グルーミング講座,1,3800,11
702618,20240405,M101216,20240327,CT108,毛玉ケアジェル 60g,1,980,11
702618,20240405,M101216,20240327,CS101,かつおチップス 200g,1,12000,11
702619,20240524,M101216,20240327,CF106,フードストッカー 1L,1,3800,11
702619,20240524,M101216,20240327,CT103,被毛ケアローション 190ml,1,1650,11
702619,20240524,M101216,20240327,CE102,しつけ教室チケット S,3,20400,11
702620,20240706,M101216,20240327,CT106,耳そうじシート 40枚,1,9800,11
702621,20250116,M101216,20240327,CE102,しつけ教室チケット S,1,6800,11
702621,20250116,M101216,20240327,CH106,腸内フローラ乳酸菌 60粒,2,24000,11
702622,20250210,M101216,20240327,CS104,減塩にぼし 500g,1,1280,11
702623,20240127,M101217,20240112,CT106,耳そうじシート 40枚,1,9800,11
702623,20240127,M101217,20240112,CS101,かつおチップス 200g,1,12000,11
702624,20241005,M101217,20240112,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702625,20240112,M101218,20230515,CS104,減塩にぼし 500g,1,1280,11
702626,20251006,M101219,20250925,CT104,もこもこ泡シャンプー 300ml,1,9800,11
702627,20251027,M101219,20250925,CT106,耳そうじシート 40枚,1,9800,11
702628,20260305,M101219,20250925,CE105,年間メンバーパス,1,4980,11
702629,20260606,M101219,20250925,CS104,減塩にぼし 500g,1,1280,11
702630,20240102,M101220,20220111,CS104,減塩にぼし 500g,2,2560,11
702630,20240102,M101220,20220111,CT103,被毛ケアローション 190ml,1,1650,11
702630,20240102,M101220,20220111,CS101,かつおチップス 200g,1,12000,11
702631,20240420,M101221,20240417,CS101,かつおチップス 200g,1,12000,11
702632,20231225,M101222,20180713,CS104,減塩にぼし 500g,1,1280,11
702633,20240502,M101222,20180713,CT104,もこもこ泡シャンプー 300ml,2,19600,11
702634,20241101,M101223,20241025,CS103,またたびスティック 30本,1,3800,11
702635,20241201,M101223,20241025,CT104,もこもこ泡シャンプー 300ml,1,9800,09
702636,20250410,M101223,20241025,CS105,ミルク仕立ておやつ 300g,2,1960,11
702637,20250712,M101223,20241025,CT106,耳そうじシート 40枚,2,19600,11
702637,20250712,M101223,20241025,CH106,腸内フローラ乳酸菌 60粒,1,12000,11
702638,20251028,M101223,20241025,CT106,耳そうじシート 40枚,1,9800,11
702638,20251028,M101223,20241025,CF102,総合栄養食 まぐろ 100g,1,980,11
702639,20251225,M101223,20241025,CS103,またたびスティック 30本,1,3800,09
702639,20251225,M101223,20241025,CH102,毛玉ケアパウダー 180回分,1,1650,09
702639,20251225,M101223,20241025,CS101,かつおチップス 200g,2,24000,09
702640,20260209,M101223,20241025,CT106,耳そうじシート 40枚,1,9800,11
702641,20260612,M101223,20241025,CS104,減塩にぼし 500g,1,1280,11
702642,20240812,M101224,20240803,CT106,耳そうじシート 40枚,2,19600,14
702643,20241015,M101224,20240803,CS102,ささみチップス 200g,1,4980,11
702643,20241015,M101224,20240803,CE105,年間メンバーパス,2,9960,11
702644,20241030,M101224,20240803,CS103,またたびスティック 30本,1,3800,11
702644,20241030,M101224,20240803,CE105,年間メンバーパス,1,4980,11
